Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for linux-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:40 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
1420.149: [Full GC (Ergonomics) [PSYoungGen: 134144K->120550K(153600K)] [ParOldGen: 349447K->349434K(349696K)] 483591K->469985K(503296K), [Metaspace: 79969K->79969K(1120256K)], 0.8890909 secs] [Times: user=5.74 sys=0.03, real=0.89 secs] 
1421.047: [Full GC (Ergonomics) [PSYoungGen: 134144K->120584K(153600K)] [ParOldGen: 349434K->349431K(349696K)] 483578K->470016K(503296K), [Metaspace: 79984K->79981K(1120256K)], 0.9021433 secs] [Times: user=5.74 sys=0.03, real=0.91 secs] 
1421.958: [Full GC (Ergonomics) [PSYoungGen: 134144K->120606K(153600K)] [ParOldGen: 349431K->349428K(349696K)] 483575K->470034K(503296K), [Metaspace: 79999K->79999K(1120256K)], 0.9364210 secs] [Times: user=4.96 sys=0.04, real=0.93 secs] 
1422.905: [Full GC (Ergonomics) [PSYoungGen: 134144K->120623K(153600K)] [ParOldGen: 349428K->349427K(349696K)] 483572K->470051K(503296K), [Metaspace: 80023K->80023K(1120256K)], 0.9574691 secs] [Times: user=5.54 sys=0.03, real=0.96 secs] 
1423.871: [Full GC (Ergonomics) [PSYoungGen: 134144K->121651K(153600K)] [ParOldGen: 349427K->349425K(349696K)] 483571K->471076K(503296K), [Metaspace: 80034K->80034K(1120256K)], 0.9789554 secs] [Times: user=5.42 sys=0.04, real=0.98 secs] 
1424.855: [Full GC (Ergonomics) [PSYoungGen: 134144K->120589K(153600K)] [ParOldGen: 349425K->349425K(349696K)] 483569K->470015K(503296K), [Metaspace: 80038K->80038K(1120256K)], 0.9736767 secs] [Times: user=5.39 sys=0.25, real=0.98 secs] 
1425.836: [Full GC (Ergonomics) [PSYoungGen: 134144K->120642K(153600K)] [ParOldGen: 349425K->349423K(349696K)] 483569K->470066K(503296K), [Metaspace: 80049K->80049K(1120256K)], 0.8796829 secs] [Times: user=5.72 sys=0.24, real=0.88 secs] 
1426.722: [Full GC (Ergonomics) [PSYoungGen: 134144K->120694K(153600K)] [ParOldGen: 349423K->349422K(349696K)] 483567K->470116K(503296K), [Metaspace: 80073K->80065K(1120256K)], 1.0145026 secs] [Times: user=6.27 sys=0.24, real=1.01 secs] 
1427.742: [Full GC (Ergonomics) [PSYoungGen: 134144K->120692K(153600K)] [ParOldGen: 349422K->349421K(349696K)] 483566K->470113K(503296K), [Metaspace: 80070K->80070K(1120256K)], 0.8623189 secs] [Times: user=5.46 sys=0.23, real=0.86 secs] 
1428.611: [Full GC (Ergonomics) [PSYoungGen: 134144K->120765K(153600K)] [ParOldGen: 349421K->349420K(349696K)] 483565K->470185K(503296K), [Metaspace: 80082K->80082K(1120256K)], 1.0617657 secs] [Times: user=7.00 sys=0.27, real=1.06 secs] 
1429.680: [Full GC (Ergonomics) [PSYoungGen: 134144K->120794K(153600K)] [ParOldGen: 349420K->349419K(349696K)] 483564K->470213K(503296K), [Metaspace: 80093K->80093K(1120256K)], 0.8630606 secs] [Times: user=5.64 sys=0.27, real=0.86 secs] 
1430.550: [Full GC (Ergonomics) [PSYoungGen: 134144K->121095K(153600K)] [ParOldGen: 349419K->349414K(349696K)] 483563K->470509K(503296K), [Metaspace: 80105K->80105K(1120256K)], 0.9378752 secs] [Times: user=5.96 sys=0.25, real=0.94 secs] 
1431.500: [Full GC (Ergonomics) [PSYoungGen: 134144K->123939K(153600K)] [ParOldGen: 349414K->349414K(349696K)] 483558K->473354K(503296K), [Metaspace: 80111K->80111K(1120256K)], 0.3868908 secs] [Times: user=2.34 sys=0.08, real=0.38 secs] 
1431.892: [Full GC (Ergonomics) [PSYoungGen: 134144K->121549K(153600K)] [ParOldGen: 349414K->349413K(349696K)] 483558K->470962K(503296K), [Metaspace: 80126K->80126K(1120256K)], 0.9148066 secs] [Times: user=6.02 sys=0.26, real=0.91 secs] 
1432.814: [Full GC (Ergonomics) [PSYoungGen: 134144K->123376K(153600K)] [ParOldGen: 349413K->349413K(349696K)] 483557K->472789K(503296K), [Metaspace: 80127K->80127K(1120256K)], 0.4620827 secs] [Times: user=2.43 sys=0.09, real=0.46 secs] 
1433.281: [Full GC (Ergonomics) [PSYoungGen: 134144K->123416K(153600K)] [ParOldGen: 349413K->349408K(349696K)] 483557K->472825K(503296K), [Metaspace: 80131K->80131K(1120256K)], 1.2043890 secs] [Times: user=5.20 sys=0.22, real=1.20 secs] 
1434.495: [Full GC (Ergonomics) [PSYoungGen: 134144K->124169K(153600K)] [ParOldGen: 349408K->349408K(349696K)] 483552K->473578K(503296K), [Metaspace: 80133K->80133K(1120256K)], 0.5278704 secs] [Times: user=2.28 sys=0.07, real=0.53 secs] 
1435.033: [Full GC (Ergonomics) [PSYoungGen: 134144K->125034K(153600K)] [ParOldGen: 349408K->349408K(349696K)] 483552K->474443K(503296K), [Metaspace: 80135K->80135K(1120256K)], 0.4948987 secs] [Times: user=2.22 sys=0.01, real=0.49 secs] 
1435.535: [Full GC (Ergonomics) [PSYoungGen: 134144K->125374K(153600K)] [ParOldGen: 349408K->349408K(349696K)] 483552K->474783K(503296K), [Metaspace: 80136K->80136K(1120256K)], 0.5283789 secs] [Times: user=2.22 sys=0.07, real=0.53 secs] 
1436.075: [Full GC (Ergonomics) [PSYoungGen: 134144K->126055K(153600K)] [ParOldGen: 349408K->349408K(349696K)] 483552K->475464K(503296K), [Metaspace: 80139K->80139K(1120256K)], 0.5403312 secs] [Times: user=2.33 sys=0.03, real=0.54 secs] 
1436.623: [Full GC (Ergonomics) [PSYoungGen: 134144K->126232K(153600K)] [ParOldGen: 349408K->349408K(349696K)] 483552K->475640K(503296K), [Metaspace: 80143K->80143K(1120256K)], 1.1129735 secs] [Times: user=4.88 sys=0.22, real=1.11 secs] 
1437.744: [Full GC (Ergonomics) [PSYoungGen: 134144K->126290K(153600K)] [ParOldGen: 349408K->349408K(349696K)] 483552K->475698K(503296K), [Metaspace: 80143K->80143K(1120256K)], 1.1484541 secs] [Times: user=5.00 sys=0.15, real=1.15 secs] 
1438.900: [Full GC (Ergonomics) [PSYoungGen: 134144K->126291K(153600K)] [ParOldGen: 349408K->349408K(349696K)] 483552K->475699K(503296K), [Metaspace: 80145K->80145K(1120256K)], 0.6005852 secs] [Times: user=2.49 sys=0.10, real=0.60 secs] 
1439.509: [Full GC (Ergonomics) [PSYoungGen: 134144K->126702K(153600K)] [ParOldGen: 349408K->349408K(349696K)] 483552K->476111K(503296K), [Metaspace: 80145K->80145K(1120256K)], 0.6296813 secs] [Times: user=2.34 sys=0.03, real=0.63 secs] 
1440.148: [Full GC (Ergonomics) [PSYoungGen: 134144K->126970K(153600K)] [ParOldGen: 349408K->349408K(349696K)] 483552K->476378K(503296K), [Metaspace: 80145K->80145K(1120256K)], 0.7960335 secs] [Times: user=3.09 sys=0.14, real=0.80 secs] 
1440.952: [Full GC (Ergonomics) [PSYoungGen: 134144K->127397K(153600K)] [ParOldGen: 349408K->349407K(349696K)] 483552K->476805K(503296K), [Metaspace: 80153K->80153K(1120256K)], 0.8861385 secs] [Times: user=5.58 sys=0.20, real=0.88 secs] 
1441.844: [Full GC (Ergonomics) [PSYoungGen: 134144K->128235K(153600K)] [ParOldGen: 349407K->349407K(349696K)] 483551K->477643K(503296K), [Metaspace: 80156K->80156K(1120256K)], 0.9024971 secs] [Times: user=5.45 sys=0.21, real=0.90 secs] 
1442.755: [Full GC (Ergonomics) [PSYoungGen: 134144K->130766K(153600K)] [ParOldGen: 349407K->349407K(349696K)] 483551K->480173K(503296K), [Metaspace: 80158K->80158K(1120256K)], 0.4951462 secs] [Times: user=2.33 sys=0.11, real=0.50 secs] 
1443.255: [Full GC (Ergonomics) [PSYoungGen: 134144K->130782K(153600K)] [ParOldGen: 349407K->349407K(349696K)] 483551K->480189K(503296K), [Metaspace: 80158K->80158K(1120256K)], 0.4944308 secs] [Times: user=2.28 sys=0.10, real=0.49 secs] 
1443.754: [Full GC (Ergonomics) [PSYoungGen: 134144K->128069K(153600K)] [ParOldGen: 349407K->349407K(349696K)] 483551K->477476K(503296K), [Metaspace: 80159K->80159K(1120256K)], 0.4319977 secs] [Times: user=2.22 sys=0.09, real=0.43 secs] 
1444.192: [Full GC (Ergonomics) [PSYoungGen: 134144K->128400K(153600K)] [ParOldGen: 349407K->349407K(349696K)] 483551K->477808K(503296K), [Metaspace: 80159K->80159K(1120256K)], 0.4045360 secs] [Times: user=2.24 sys=0.09, real=0.40 secs] 
1444.604: [Full GC (Ergonomics) [PSYoungGen: 134144K->128628K(153600K)] [ParOldGen: 349407K->349406K(349696K)] 483551K->478034K(503296K), [Metaspace: 80159K->80159K(1120256K)], 1.0032922 secs] [Times: user=6.21 sys=0.26, real=1.00 secs] 
1445.613: [Full GC (Ergonomics) [PSYoungGen: 134144K->128599K(153600K)] [ParOldGen: 349406K->349406K(349696K)] 483550K->478005K(503296K), [Metaspace: 80165K->80165K(1120256K)], 0.3982796 secs] [Times: user=2.26 sys=0.05, real=0.40 secs] 
1446.018: [Full GC (Ergonomics) [PSYoungGen: 134144K->128619K(153600K)] [ParOldGen: 349406K->349406K(349696K)] 483550K->478026K(503296K), [Metaspace: 80166K->80166K(1120256K)], 0.3769167 secs] [Times: user=2.18 sys=0.07, real=0.38 secs] 
1446.400: [Full GC (Ergonomics) [PSYoungGen: 134144K->128613K(153600K)] [ParOldGen: 349406K->349406K(349696K)] 483550K->478019K(503296K), [Metaspace: 80166K->80166K(1120256K)], 0.3862741 secs] [Times: user=2.24 sys=0.06, real=0.39 secs] 
1446.793: [Full GC (Ergonomics) [PSYoungGen: 134144K->128621K(153600K)] [ParOldGen: 349406K->349406K(349696K)] 483550K->478027K(503296K), [Metaspace: 80166K->80166K(1120256K)], 0.8890101 secs] [Times: user=5.44 sys=0.17, real=0.89 secs] 
1447.688: [Full GC (Ergonomics) [PSYoungGen: 134144K->128618K(153600K)] [ParOldGen: 349406K->349406K(349696K)] 483550K->478024K(503296K), [Metaspace: 80171K->80171K(1120256K)], 0.4466636 secs] [Times: user=2.37 sys=0.06, real=0.45 secs] 
1448.140: [Full GC (Ergonomics) [PSYoungGen: 134144K->128625K(153600K)] [ParOldGen: 349406K->349406K(349696K)] 483550K->478031K(503296K), [Metaspace: 80172K->80172K(1120256K)], 0.4406436 secs] [Times: user=2.47 sys=0.07, real=0.45 secs] 
1448.586: [Full GC (Ergonomics) [PSYoungGen: 134144K->128624K(153600K)] [ParOldGen: 349406K->349405K(349696K)] 483550K->478030K(503296K), [Metaspace: 80172K->80172K(1120256K)], 0.9442181 secs] [Times: user=6.08 sys=0.11, real=0.94 secs] 
1449.536: [Full GC (Ergonomics) [PSYoungGen: 134144K->128628K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->478034K(503296K), [Metaspace: 80175K->80175K(1120256K)], 0.4030380 secs] [Times: user=2.21 sys=0.06, real=0.40 secs] 
1449.944: [Full GC (Ergonomics) [PSYoungGen: 134144K->128662K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->478067K(503296K), [Metaspace: 80175K->80175K(1120256K)], 0.8899321 secs] [Times: user=5.73 sys=0.12, real=0.89 secs] 
1450.839: [Full GC (Ergonomics) [PSYoungGen: 134144K->128914K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->478319K(503296K), [Metaspace: 80178K->80178K(1120256K)], 0.3804984 secs] [Times: user=2.19 sys=0.01, real=0.38 secs] 
1451.224: [Full GC (Ergonomics) [PSYoungGen: 134144K->128912K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->478318K(503296K), [Metaspace: 80179K->80179K(1120256K)], 0.4094174 secs] [Times: user=2.23 sys=0.00, real=0.41 secs] 
1451.639: [Full GC (Ergonomics) [PSYoungGen: 134144K->128985K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->478391K(503296K), [Metaspace: 80179K->80179K(1120256K)], 0.4475976 secs] [Times: user=2.31 sys=0.01, real=0.45 secs] 
1452.094: [Full GC (Ergonomics) [PSYoungGen: 134144K->129029K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->478434K(503296K), [Metaspace: 80179K->80179K(1120256K)], 0.4650382 secs] [Times: user=2.23 sys=0.01, real=0.46 secs] 
1452.570: [Full GC (Ergonomics) [PSYoungGen: 134144K->130393K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->479798K(503296K), [Metaspace: 80180K->80180K(1120256K)], 0.5711911 secs] [Times: user=2.53 sys=0.01, real=0.58 secs] 
1453.147: [Full GC (Ergonomics) [PSYoungGen: 134144K->131491K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->480896K(503296K), [Metaspace: 80184K->80184K(1120256K)], 0.5177081 secs] [Times: user=2.37 sys=0.01, real=0.52 secs] 
1453.673: [Full GC (Ergonomics) [PSYoungGen: 134144K->131478K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->480883K(503296K), [Metaspace: 80188K->80188K(1120256K)], 0.4496582 secs] [Times: user=2.26 sys=0.00, real=0.45 secs] 
1454.125: [Full GC (Ergonomics) [PSYoungGen: 134144K->131531K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->480936K(503296K), [Metaspace: 80188K->80188K(1120256K)], 0.5069059 secs] [Times: user=2.26 sys=0.00, real=0.51 secs] 
1454.636: [Full GC (Ergonomics) [PSYoungGen: 134144K->131752K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->481158K(503296K), [Metaspace: 80188K->80188K(1120256K)], 0.4784345 secs] [Times: user=2.40 sys=0.01, real=0.48 secs] 
1455.117: [Full GC (Ergonomics) [PSYoungGen: 134144K->132022K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->481428K(503296K), [Metaspace: 80195K->80195K(1120256K)], 0.4683676 secs] [Times: user=2.24 sys=0.01, real=0.47 secs] 
1455.591: [Full GC (Ergonomics) [PSYoungGen: 134144K->132284K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->481689K(503296K), [Metaspace: 80207K->80207K(1120256K)], 0.4333016 secs] [Times: user=2.25 sys=0.00, real=0.44 secs] 
1456.032: [Full GC (Ergonomics) [PSYoungGen: 134144K->130585K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->479990K(503296K), [Metaspace: 80208K->80208K(1120256K)], 0.3681296 secs] [Times: user=2.20 sys=0.00, real=0.36 secs] 
1456.402: [Full GC (Ergonomics) [PSYoungGen: 134144K->130606K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->480012K(503296K), [Metaspace: 80208K->80208K(1120256K)], 0.3485258 secs] [Times: user=2.17 sys=0.00, real=0.34 secs] 
1456.753: [Full GC (Ergonomics) [PSYoungGen: 134144K->129018K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->478424K(503296K), [Metaspace: 80208K->80208K(1120256K)], 0.8487007 secs] [Times: user=5.88 sys=0.02, real=0.85 secs] 
1457.604: [Full GC (Ergonomics) [PSYoungGen: 134144K->129022K(153600K)] [ParOldGen: 349405K->349405K(349696K)] 483549K->478427K(503296K), [Metaspace: 80208K->80208K(1120256K)], 0.3488866 secs] [Times: user=2.20 sys=0.01, real=0.35 secs] 
1457.955: [Full GC (Ergonomics) [PSYoungGen: 134144K->128351K(153600K)] [ParOldGen: 349405K->349402K(349696K)] 483549K->477754K(503296K), [Metaspace: 80208K->79774K(1120256K)], 0.9202488 secs] [Times: user=5.79 sys=0.03, real=0.92 secs] 
1458.878: [Full GC (Ergonomics) [PSYoungGen: 134144K->128329K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477732K(503296K), [Metaspace: 79774K->79774K(1120256K)], 0.3583246 secs] [Times: user=2.17 sys=0.00, real=0.36 secs] 
1459.239: [Full GC (Ergonomics) [PSYoungGen: 134144K->128087K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477490K(503296K), [Metaspace: 79777K->79777K(1120256K)], 0.4506227 secs] [Times: user=2.55 sys=0.01, real=0.45 secs] 
1459.692: [Full GC (Ergonomics) [PSYoungGen: 134144K->128080K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477483K(503296K), [Metaspace: 79777K->79777K(1120256K)], 0.3775113 secs] [Times: user=2.15 sys=0.01, real=0.38 secs] 
1460.072: [Full GC (Ergonomics) [PSYoungGen: 134144K->128112K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477515K(503296K), [Metaspace: 79777K->79777K(1120256K)], 0.3498991 secs] [Times: user=2.15 sys=0.00, real=0.35 secs] 
1460.423: [Full GC (Ergonomics) [PSYoungGen: 134144K->128127K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477530K(503296K), [Metaspace: 79781K->79781K(1120256K)], 0.4214067 secs] [Times: user=2.18 sys=0.01, real=0.42 secs] 
1460.847: [Full GC (Ergonomics) [PSYoungGen: 134144K->128266K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477669K(503296K), [Metaspace: 79788K->79788K(1120256K)], 0.3879726 secs] [Times: user=2.22 sys=0.01, real=0.39 secs] 
1461.237: [Full GC (Ergonomics) [PSYoungGen: 134144K->128567K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477970K(503296K), [Metaspace: 79791K->79788K(1120256K)], 0.9268418 secs] [Times: user=5.38 sys=0.03, real=0.93 secs] 
1462.167: [Full GC (Ergonomics) [PSYoungGen: 134144K->128540K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477943K(503296K), [Metaspace: 79788K->79788K(1120256K)], 0.4342107 secs] [Times: user=2.28 sys=0.01, real=0.43 secs] 
1462.603: [Full GC (Ergonomics) [PSYoungGen: 134144K->128526K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477928K(503296K), [Metaspace: 79791K->79791K(1120256K)], 0.3883640 secs] [Times: user=2.47 sys=0.00, real=0.38 secs] 
1462.993: [Full GC (Ergonomics) [PSYoungGen: 134144K->128376K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477778K(503296K), [Metaspace: 79791K->79784K(1120256K)], 0.3894907 secs] [Times: user=2.28 sys=0.00, real=0.39 secs] 
1463.386: [Full GC (Ergonomics) [PSYoungGen: 134144K->128377K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->477780K(503296K), [Metaspace: 79784K->79784K(1120256K)], 0.3708830 secs] [Times: user=2.18 sys=0.00, real=0.37 secs] 
1463.758: [Full GC (Ergonomics) [PSYoungGen: 134144K->123411K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->472814K(503296K), [Metaspace: 79784K->79784K(1120256K)], 0.3603175 secs] [Times: user=2.23 sys=0.01, real=0.36 secs] 
1464.122: [Full GC (Ergonomics) [PSYoungGen: 134144K->121071K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->470473K(503296K), [Metaspace: 79803K->79792K(1120256K)], 0.8529141 secs] [Times: user=5.68 sys=0.02, real=0.86 secs] 
1464.979: [Full GC (Ergonomics) [PSYoungGen: 134144K->120769K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->470172K(503296K), [Metaspace: 79809K->79809K(1120256K)], 0.3888458 secs] [Times: user=2.20 sys=0.01, real=0.39 secs] 
1465.371: [Full GC (Ergonomics) [PSYoungGen: 134144K->120456K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->469859K(503296K), [Metaspace: 79809K->79794K(1120256K)], 0.3860023 secs] [Times: user=2.19 sys=0.01, real=0.39 secs] 
1465.762: [Full GC (Ergonomics) [PSYoungGen: 134144K->120455K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->469857K(503296K), [Metaspace: 79794K->79794K(1120256K)], 0.4751871 secs] [Times: user=2.28 sys=0.00, real=0.48 secs] 
1466.241: [Full GC (Ergonomics) [PSYoungGen: 134144K->120458K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->469861K(503296K), [Metaspace: 79794K->79790K(1120256K)], 0.4873939 secs] [Times: user=2.19 sys=0.01, real=0.49 secs] 
1466.732: [Full GC (Ergonomics) [PSYoungGen: 134144K->120503K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->469905K(503296K), [Metaspace: 79798K->79794K(1120256K)], 0.4064921 secs] [Times: user=2.38 sys=0.02, real=0.41 secs] 
1467.143: [Full GC (Ergonomics) [PSYoungGen: 134144K->120702K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->470104K(503296K), [Metaspace: 79797K->79797K(1120256K)], 0.3630054 secs] [Times: user=2.12 sys=0.00, real=0.37 secs] 
1467.510: [Full GC (Ergonomics) [PSYoungGen: 134144K->120704K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->470107K(503296K), [Metaspace: 79804K->79804K(1120256K)], 0.3565809 secs] [Times: user=2.20 sys=0.01, real=0.36 secs] 
1467.871: [Full GC (Ergonomics) [PSYoungGen: 134144K->120242K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->469644K(503296K), [Metaspace: 79804K->79804K(1120256K)], 0.3849617 secs] [Times: user=2.28 sys=0.00, real=0.39 secs] 
1468.261: [Full GC (Ergonomics) [PSYoungGen: 134144K->118733K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->468136K(503296K), [Metaspace: 79807K->79802K(1120256K)], 0.3912652 secs] [Times: user=2.18 sys=0.02, real=0.39 secs] 
1468.660: [Full GC (Ergonomics) [PSYoungGen: 134144K->118311K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->467713K(503296K), [Metaspace: 79811K->79804K(1120256K)], 0.3544981 secs] [Times: user=2.15 sys=0.01, real=0.36 secs] 
1469.024: [Full GC (Ergonomics) [PSYoungGen: 134144K->117079K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->466482K(503296K), [Metaspace: 79812K->79805K(1120256K)], 0.4078621 secs] [Times: user=2.20 sys=0.00, real=0.40 secs] 
1469.442: [Full GC (Ergonomics) [PSYoungGen: 134144K->117661K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->467063K(503296K), [Metaspace: 79805K->79805K(1120256K)], 0.3691526 secs] [Times: user=2.19 sys=0.01, real=0.37 secs] 
1469.832: [Full GC (Ergonomics) [PSYoungGen: 134144K->119011K(153600K)] [ParOldGen: 349403K->349402K(349696K)] 483547K->468414K(503296K), [Metaspace: 79810K->79810K(1120256K)], 0.3503820 secs] [Times: user=2.15 sys=0.00, real=0.35 secs] 
1470.235: [Full GC (Ergonomics) [PSYoungGen: 134144K->120511K(153600K)] [ParOldGen: 349404K->349402K(349696K)] 483548K->469913K(503296K), [Metaspace: 80003K->79984K(1120256K)], 0.9121891 secs] [Times: user=6.02 sys=0.02, real=0.91 secs] 
1471.188: [Full GC (Ergonomics) [PSYoungGen: 134144K->120683K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->470085K(503296K), [Metaspace: 80191K->80178K(1120256K)], 0.8947525 secs] [Times: user=5.94 sys=0.03, real=0.89 secs] 
1472.109: [Full GC (Ergonomics) [PSYoungGen: 134144K->121168K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->470570K(503296K), [Metaspace: 80331K->80132K(1120256K)], 0.4016912 secs] [Times: user=2.42 sys=0.00, real=0.40 secs] 
1472.538: [Full GC (Ergonomics) [PSYoungGen: 134039K->121585K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483441K->470987K(503296K), [Metaspace: 80309K->80276K(1120256K)], 0.4198949 secs] [Times: user=2.38 sys=0.00, real=0.42 secs] 
1472.969: [Full GC (Ergonomics) [PSYoungGen: 134133K->128017K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483535K->477419K(503296K), [Metaspace: 80301K->80282K(1120256K)], 0.9541105 secs] [Times: user=5.68 sys=0.18, real=0.95 secs] 
1473.929: [Full GC (Ergonomics) [PSYoungGen: 133545K->131543K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 482947K->480945K(503296K), [Metaspace: 80288K->80288K(1120256K)], 0.6422453 secs] [Times: user=2.38 sys=0.07, real=0.64 secs] 
1474.574: [Full GC (Ergonomics) [PSYoungGen: 133526K->132500K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 482928K->481902K(503296K), [Metaspace: 80288K->80288K(1120256K)], 0.5477955 secs] [Times: user=2.28 sys=0.10, real=0.55 secs] 
1475.140: [Full GC (Ergonomics) [PSYoungGen: 134144K->132493K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483546K->481895K(503296K), [Metaspace: 80292K->80284K(1120256K)], 0.5026222 secs] [Times: user=2.73 sys=0.11, real=0.50 secs] 
1475.651: [Full GC (Ergonomics) [PSYoungGen: 133880K->132630K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483282K->482032K(503296K), [Metaspace: 80294K->80285K(1120256K)], 0.4060031 secs] [Times: user=2.36 sys=0.09, real=0.41 secs] 
1476.059: [Full GC (Ergonomics) [PSYoungGen: 133928K->133716K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483330K->483118K(503296K), [Metaspace: 80285K->80285K(1120256K)], 0.4030128 secs] [Times: user=2.30 sys=0.10, real=0.40 secs] 
1476.462: [Full GC (Allocation Failure) [PSYoungGen: 133716K->133716K(153600K)] [ParOldGen: 349402K->349402K(349696K)] 483118K->483118K(503296K), [Metaspace: 80285K->80285K(1120256K)], 1.1152950 secs] [Times: user=6.88 sys=0.33, real=1.12 secs] 
1477.581: [Full GC (Ergonomics) [PSYoungGen: 134144K->131282K(153600K)] [ParOldGen: 349408K->349407K(349696K)] 483552K->480690K(503296K), [Metaspace: 80289K->80289K(1120256K)], 0.9221106 secs] [Times: user=5.78 sys=0.30, real=0.92 secs] 
1478.516: [Full GC (Ergonomics) [PSYoungGen: 134144K->131682K(153600K)] [ParOldGen: 349407K->349401K(349696K)] 483551K->481084K(503296K), [Metaspace: 80305K->80298K(1120256K)], 0.4042235 secs] [Times: user=2.36 sys=0.09, real=0.40 secs] 
1478.931: [Full GC (Ergonomics) [PSYoungGen: 133384K->131798K(153600K)] [ParOldGen: 349401K->349401K(349696K)] 482785K->481199K(503296K), [Metaspace: 80308K->80296K(1120256K)], 0.4102178 secs] [Times: user=2.25 sys=0.09, real=0.41 secs] 
1479.350: [Full GC (Ergonomics) [PSYoungGen: 134144K->132352K(153600K)] [ParOldGen: 349401K->349401K(349696K)] 483545K->481753K(503296K), [Metaspace: 80317K->80308K(1120256K)], 0.4025458 secs] [Times: user=2.19 sys=0.06, real=0.40 secs] 
1479.759: [Full GC (Ergonomics) [PSYoungGen: 134144K->131709K(153600K)] [ParOldGen: 349401K->349401K(349696K)] 483545K->481110K(503296K), [Metaspace: 80317K->80308K(1120256K)], 0.4460070 secs] [Times: user=2.26 sys=0.07, real=0.44 secs] 
1480.209: [Full GC (Ergonomics) [PSYoungGen: 134144K->133051K(153600K)] [ParOldGen: 349401K->349401K(349696K)] 483545K->482452K(503296K), [Metaspace: 80319K->80319K(1120256K)], 0.3931353 secs] [Times: user=2.23 sys=0.08, real=0.39 secs] 
1480.604: [Full GC (Ergonomics) [PSYoungGen: 134144K->133655K(153600K)] [ParOldGen: 349401K->349401K(349696K)] 483545K->483056K(503296K), [Metaspace: 80319K->80319K(1120256K)], 0.3944706 secs] [Times: user=2.22 sys=0.07, real=0.40 secs] 
1481.000: [Full GC (Ergonomics) [PSYoungGen: 134144K->130422K(153600K)] [ParOldGen: 349401K->349401K(349696K)] 483545K->479824K(503296K), [Metaspace: 80319K->80319K(1120256K)], 0.4136120 secs] [Times: user=2.35 sys=0.11, real=0.41 secs] 
